日期,收支类型,金额,类别,二级分类,账户,账本,退款,优惠,备注,标签,报销账户,报销金额,报销明细,多币种,地址,创建用户,其他,附件1,附件2,附件3,附件4,附件5
2024-11-13 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,,,,,,,,
2024-11-12 23:59,支出,-3.94 ,交通,🚍,,日常账本,,,,"校车, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-12 17:05,支出,-24.98 ,饮食,,,日常账本,,,,"外卖, 荷叶鸡, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-12 16:44,支出,-17.99 ,饮食,水果,建设银行,日常账本,,,,消费,,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-12 12:18,支出,-3.74 ,交通,🚍,,日常账本,,,,"校车, 周期生活",,,,,江苏省南京市秦淮区御道街29-4-临,,,,,,,
2024-11-12 11:33,支出,-1.89 ,购物,,花呗,日常账本,,,,"手机挂绳, 波动生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-12 11:15,支出,-13.50 ,饮食,,建设银行,日常账本,,,,"明故宫食堂, 周期生活",,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-12 09:01,支出,0.00 ,交通,🚅,,日常账本,21.5,,,"回校, 周期生活",,,,,,,,,,,,
2024-11-12 00:00,收入,0.09 ,收入,副业,微信钱包,日常账本,,,11月11日微信钱包收益发放,,,,,,,,不计入收支,,,,,
2024-11-12 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,,,,,,,,
2024-11-11 17:51,支出,-9.31 ,饮食,,,日常账本,,,,"明故宫食堂, 周期生活",,,,,,,,,,,,
2024-11-11 14:29,收入,0.26 ,收入,副业,qyx小荷包,日常账本,,,,25.1日本壹,,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 11:57,支出,-7.59 ,饮食,,建设银行,日常账本,,,,"明故宫食堂, 周期生活",,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-11 10:13,收入,"3,000.00 ",其他,红包,qyx小荷包,日常账本,,,妈妈赞助,"妈妈, 25.1日本壹",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 10:13,收入,0.00 ,其他,小荷包AA,qyx小荷包,日常账本,504.53,,,25.1日本壹,,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 01:23,支出,"-1,046.80 ",生活,住宿,qyx小荷包,日常账本,1046.81,,day678东京 人均350一夜,"25.1日本壹, 波动safar, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 01:22,支出,-176.26 ,生活,住宿,建设银行,日常账本,176.27,,day9大阪 人均180一晚,"25.1日本壹, 波动safar, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 01:20,支出,-892.76 ,生活,住宿,微信钱包,日常账本,892.77,,day345札幌 人均300一晚,"25.1日本壹, 波动safar, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 01:20,支出,-484.66 ,生活,住宿,qyx小荷包,日常账本,484.66,,day12大阪 人均242一夜,"25.1日本壹, 波动safar, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 01:19,支出,-493.00 ,交通,✈️,qyx小荷包,日常账本,493,,札幌→东京,"25.1日本壹, 波动safar, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 01:18,支出,-470.99 ,交通,✈️,qyx小荷包,日常账本,471,,大阪→札幌,"25.1日本壹, 波动safar, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-11 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-10 21:45,支出,-82.63 ,人际,礼物,花呗,日常账本,,,借出 钱怡嘉 tagi护照夹,周期生活,,,,,,,,,,,,
2024-11-10 21:44,支出,-152.76 ,购物,,花呗,日常账本,,,,"护照夹, 波动safar, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-10 21:43,支出,-6.03 ,购物,文具,花呗,日常账本,,,,"书签, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-10 21:43,支出,-6.02 ,人际,礼物,花呗,日常账本,,,借出 钱雨璇 书签,周期生活,,,,,,,,,,,,
2024-11-10 19:58,支出,-21.50 ,交通,🚅,,日常账本,,,,"回校, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-10 19:57,支出,-29.50 ,交通,🚅,,日常账本,,,,"回家, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-10 18:14,支出,0.00 ,购物,,,日常账本,39.9,,,"护照夹, 波动safar, 消费",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-10 16:09,支出,-179.92 ,购物,电子产品,花呗,日常账本,,,,"外置闪光灯, 波动safar, 神牛tt520二代, 消费",,,,,,,,查看附件,,,,
2024-11-10 15:30,支出,-9.01 ,饮食,,,日常账本,,,明故宫校区711店,"711, 周期生活",,,,,,,,,,,,
2024-11-10 11:14,支出,-12.18 ,饮食,,建设银行,日常账本,,,,"明故宫食堂, 周期生活",,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-10 10:51,支出,-75.18 ,购物,电子产品,,日常账本,,,*2 gg**店,"手机壳, 消费, s21",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-10 10:51,支出,-48.47 ,购物,穿戴,,日常账本,,,*3 ni**店,"袜子, nike, 消费",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-10 10:51,支出,-59.05 ,购物,穿戴,,日常账本,,,*6,"袜子, 迪卡侬, 消费",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-10 00:00,收入,0.01 ,收入,副业,微信钱包,日常账本,,,11月09日微信钱包收益发放,,,,,,,,不计入收支,,,,,
2024-11-10 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月09日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-10 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-09 18:43,支出,-3.84 ,饮食,水果,,日常账本,,,,消费,,,,,,,,,,,,
2024-11-09 18:29,支出,-8.14 ,饮食,,建设银行,日常账本,,,,"明故宫食堂, 周期生活",,,,,,,,,,,,
2024-11-09 10:16,支出,-11.62 ,饮食,,建设银行,日常账本,,,505g,"薯, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-09 00:32,收入,0.50 ,收入,副业,,日常账本,,,,,,,,,南京航空航天大学(明故宫校区),,不计入收支,,,,,
2024-11-09 00:29,支出,-50.46 ,其他,平账,,日常账本,,,花呗 账户余额补齐,,,,,,,,不计入收支,,,,,
2024-11-09 00:23,收入,12.00 ,收入,副业,,日常账本,,,11月09日建行收益,,,,,,,,不计入收支,,,,,
2024-11-09 00:22,收入,6.78 ,收入,副业,,日常账本,,,11月09日养基宝收益,,,,,,,,不计入收支,,,,,
2024-11-09 00:21,支出,-2.00 ,生活,水费,校园卡,日常账本,,,,周期生活,,,,,,,,,,,,
2024-11-09 00:00,收入,0.07 ,收入,副业,微信钱包,日常账本,,,11月08日微信钱包收益发放,,,,,,,,不计入收支,,,,,
2024-11-09 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月08日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-09 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-08 18:35,支出,-367.85 ,人际,礼物,建设银行,日常账本,,,借出 钱雨璇 jellycat腊肠狗,周期生活,,,,,,,,,,,,
2024-11-08 18:35,支出,-127.83 ,人际,礼物,,日常账本,,,借出 钱雨璇 雪人灯,周期生活,,,,,,,,,,,,
2024-11-08 17:59,支出,-13.40 ,饮食,,建设银行,日常账本,,,,"外卖, 周期生活",,,,,,,,,,,,
2024-11-08 17:14,收入,0.13 ,收入,副业,,日常账本,,,11月08日养基宝收益,,,,,,,,不计入收支,,,,,
2024-11-08 12:30,支出,-8.08 ,饮食,,建设银行,日常账本,,,,"明故宫食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-08 10:15,支出,0.00 ,课学,,微信钱包,日常账本,50,,木已成舟（**洋）,家教信息费,,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-08 00:00,收入,0.07 ,收入,副业,微信钱包,日常账本,,,11月07日微信钱包收益发放,,,,,,,,不计入收支,,,,,
2024-11-08 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月07日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-08 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,江苏省南京市秦淮区翰苑路,,,,,,,
2024-11-07 15:19,支出,-5.90 ,购物,日用品,微信钱包,日常账本,,,【5.9/100】,"垃圾袋, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-07 11:26,支出,-11.40 ,饮食,,建设银行,日常账本,,,,"明故宫食堂, 周期生活",,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-07 10:18,支出,-1.60 ,交通,🚍,,日常账本,,,刷卡,周期生活,,,,,,,,,,,,
2024-11-07 08:03,支出,-2.00 ,课学,课,微信钱包,日常账本,,,转账给圆圆,"圆圆的日语教室中级, 波动safar, 25.7jlpt, 消费",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-07 07:30,支出,-3.00 ,生活,水费,微信钱包,日常账本,,,顺水漫生活,"洗衣服, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-07 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月06日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-07 00:00,收入,0.07 ,收入,副业,微信钱包,日常账本,,,11月06日微信钱包收益发放,,,,,,,,不计入收支,,,,,
2024-11-07 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,,,,,,,,
2024-11-06 22:31,收入,0.40 ,收入,副业,微信钱包,日常账本,,,,,,,,,南京航空航天大学(明故宫校区),,不计入收支,,,,,
2024-11-06 22:30,收入,15.29 ,其他,平账,建设银行,日常账本,,,建设银行 账户余额补齐,,,,,,,,不计入收支,,,,,
2024-11-06 22:29,收入,15.00 ,收入,副业,,日常账本,,,11月06日建行收益,,,,,,,,不计入收支,,,,,
2024-11-06 22:06,支出,-472.45 ,其他,平账,,日常账本,,,养基宝 账户余额补齐,,,,,,,,不计入收支,,,,,
2024-11-06 21:42,支出,-2.52 ,生活,水费,校园卡,日常账本,,,,周期生活,,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-06 21:42,支出,-2.00 ,生活,水费,微信钱包,日常账本,,,,周期生活,,,,,南京航空航天大学(明故宫校区),,,,,,,
2024-11-06 18:15,支出,-3.99 ,交通,🚍,,日常账本,,,,"校车, 周期生活",,,,,江苏省南京市江宁区砚西路,,,,,,,
2024-11-06 17:47,收入,140.00 ,其他,出物,余额宝,日常账本,,,,"budslive, 波动收入",,,,,江苏省南京市江宁区慧园路,,,,,,,
2024-11-06 17:24,支出,-13.08 ,饮食,,建设银行,日常账本,,,,"明故宫食堂, 周期生活",,,,,,,,,,,,
2024-11-06 17:00,支出,"-1,909.34 ",交通,✈️,建设银行,日常账本,1900,,上海←→大阪 Trip.com,"25.1日本壹, 波动safar, 消费",,,,,,,,,,,,
2024-11-06 13:09,支出,-3.78 ,交通,🚍,,日常账本,,,,"校车, 周期生活",,,,,江苏省南京市秦淮区御道街29-4-临,,,,,,,
2024-11-06 12:50,支出,-9.89 ,饮食,,,日常账本,,,明故宫校区711店,"711, 周期生活",,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-06 11:48,支出,-414.80 ,购物,美妆,建设银行,日常账本,,,308,"香奈儿, 眼影, 消费",,,,,江苏省南京市秦淮区李府街4号,,,,,,,
2024-11-06 09:14,收入,"1,000.00 ",主业,生活费,建设银行,日常账本,,,2024年11月生活费,周期收入,,,,,江苏省南京市秦淮区博远路,,,,,,,
2024-11-06 07:47,支出,-5.39 ,饮食,,,日常账本,,,,"明故宫食堂, 周期生活",,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-06 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月05日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-06 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-05 23:59,支出,"-2,513.31 ",娱乐,景点,,日常账本,,1000.00,⏏️⏏️⏏️4天，爸爸赞助1k，购物332.9,"24.11阿那亚, 波动safar, 消费",,,,,河北省唐山市路北区国防西道,,不计入收支,,,,,
2024-11-05 19:06,支出,0.00 ,购物,美妆,建设银行,日常账本,414.8,,308,"香奈儿, 眼影, 消费",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-05 18:08,支出,-14.94 ,饮食,,,日常账本,,,,"明故宫食堂, 周期生活",,,,,,,,,,,,
2024-11-05 12:46,支出,-4.40 ,饮食,水果,,日常账本,,,,消费,,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-05 12:13,支出,-11.42 ,饮食,,建设银行,日常账本,,,,"明故宫食堂, 周期生活",,,,,江苏省南京市秦淮区凌云路,,,,,,,
2024-11-05 00:28,支出,-30.89 ,购物,护肤,建设银行,日常账本,,,【4.3/10片，*72】,"痘痘贴, 护妍天使, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-05 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月04日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-05 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-04 23:00,支出,-76.00 ,购物,穿戴,建设银行,日常账本,,,,"鞋, 勃艮鞋, 消费",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-04 22:49,收入,0.01 ,其他,红包,,日常账本,,,40ml,"露迦徒禅, 身体乳, 24.11阿那亚",,,,,江苏省南京市秦淮区李府街6号,,不计入收支、不计入预算,,,,,
2024-11-04 22:49,收入,0.01 ,其他,红包,,日常账本,,,40ml,"露迦徒禅, 身体乳, 24.11阿那亚",,,,,江苏省南京市秦淮区李府街6号,,不计入收支、不计入预算,,,,,
2024-11-04 21:47,支出,-22.10 ,交通,🚗,建设银行,日常账本,,,,"24.11阿那亚, 波动safar, 消费",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-04 18:59,支出,-29.81 ,饮食,,qyx小荷包,日常账本,29.82,,麦当劳,"麦当劳, 24.11阿那亚, 周期生活",,,,,江苏省徐州市贾汪区Y504,,,,,,,
2024-11-04 17:38,支出,-5.70 ,饮食,,建设银行,日常账本,,,71g,"薯, 周期生活",,,,,山东省德州市齐河县,,,,,,,
2024-11-04 17:34,支出,-31.80 ,饮食,,建设银行,日常账本,,,500g,"汀然, 巴旦木, 坚果, 周期生活",,,,,,,,,,,,
2024-11-04 15:21,支出,-197.67 ,购物,穿戴,建设银行,日常账本,,,,"马甲, kelme, 消费",,,,,河北省唐山市滦州市,,,,,,,
2024-11-04 15:21,支出,-20.68 ,购物,穿戴,建设银行,日常账本,74.55,,,"墨镜, 迪卡侬, 消费, 黑",,,,,河北省唐山市滦州市,,,,,,,
2024-11-04 14:42,支出,-0.20 ,课学,,建设银行,日常账本,,,党费,周期生活,,,,,河北省秦皇岛市北戴河区站南大街399,,,,,,,
2024-11-04 14:35,支出,-36.10 ,交通,🚗,qyx小荷包,日常账本,36.1,,*作杰,"24.11阿那亚, 波动safar, 消费",,,,,河北省秦皇岛市北戴河区站南大街399,,,,,,,
2024-11-04 13:36,支出,-136.00 ,饮食,,qyx小荷包,日常账本,136,,今天 13:36,"柴米多, 24.11阿那亚, 周期生活",,,,,河北省唐山市滦州市滦州北路,,,,,,,
2024-11-04 10:28,支出,-19.00 ,人际,礼物,建设银行,日常账本,,,指尖的阳光（**琨）,"贺卡, 24.11阿那亚, 周期生活",,,,,河北省秦皇岛市昌黎县G228,,,,,,,
2024-11-04 09:28,支出,-35.00 ,饮食,饮料零食,qyx小荷包,日常账本,35,,今天 09:28,"山池, 24.11阿那亚, 消费",,,,,河北省唐山市迁安市G102(京抚线),,,,,,,
2024-11-04 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月03日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-04 00:00,支出,-0.66 ,生活,话费网费,,日常账本,,,,"校园网, 周期生活",,,,,,,,,,,,
2024-11-03 20:01,支出,-65.90 ,购物,护肤,,日常账本,,,【1.65/】40ml上海浦深商贸有限公司秦皇岛分公司,"b5霜, 24.11阿那亚, 周期生活, 面霜",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-03 17:38,支出,-59.44 ,饮食,,qyx小荷包,日常账本,59.45,,今天 17:38,"黄河入海, 24.11阿那亚, 周期生活",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-03 15:42,支出,-29.90 ,饮食,饮料零食,qyx小荷包,日常账本,29.9,,昨天 15:42,"blueglass, 24.11阿那亚, 消费",,,,,河北省唐山市滦州市,,,,,,,
2024-11-03 12:48,支出,-68.00 ,购物,,,日常账本,,,BADMARKET阿那亚店,"手机支架, 磁吸卡包, 24.11阿那亚, 消费",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-03 12:23,支出,-199.00 ,购物,穿戴,,日常账本,,,BADMARKET阿那亚店,"24.11阿那亚, 消费, 斜挎包",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-03 11:34,支出,-53.50 ,饮食,,qyx小荷包,日常账本,53.5,,昨天 11:34,"晓麦穗, 24.11阿那亚, 周期生活",,,,,河北省唐山市迁安市,,,,,,,
2024-11-03 11:15,支出,-40.00 ,饮食,饮料零食,qyx小荷包,日常账本,40,,,"代数学家, 24.11阿那亚, 消费",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-03 10:53,支出,-40.00 ,人际,礼物,,日常账本,,,单向空间,"鹏鹏, 杯垫, 24.11阿那亚, 周期生活",,,,,河北省秦皇岛市昌黎县G228(滨海新大道),,,,,,,
2024-11-03 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月02日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-02 22:08,收入,5.00 ,收入,副业,qyx小荷包,日常账本,,,,24.11阿那亚,,,,,阿那亚安澜酒店,,不计入收支,,,,,
2024-11-02 22:06,支出,-189.00 ,饮食,,qyx小荷包,日常账本,189,,,"渔市, 24.11阿那亚, 周期生活",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-02 22:04,支出,-94.00 ,饮食,,qyx小荷包,日常账本,94,,,"铜锅火锅, 24.11阿那亚, 周期生活",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-02 22:04,支出,-38.00 ,饮食,饮料零食,qyx小荷包,日常账本,38,,,"冰淇淋, 野人先生, 24.11阿那亚, 消费",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-02 17:02,支出,-41.00 ,购物,周边,建设银行,日常账本,,,,"火影忍者, 宁次, 艺术卡, 消费",,,,,,,,,,,,
2024-11-02 16:05,支出,-40.00 ,娱乐,景点,qyx小荷包,日常账本,40,,,"沙丘美术馆, 24.11阿那亚, 波动safar, 消费",,,,,阿那亚安澜酒店,,,,,,,
2024-11-02 13:31,支出,-45.76 ,购物,周边,建设银行,日常账本,,,bonbon,"火影忍者, 宁次, 鼬, 消费",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-02 10:05,支出,-57.00 ,饮食,饮料零食,qyx小荷包,日常账本,57,,,"24.11阿那亚, 消费",,,,,河北省秦皇岛市昌黎县,,,,,,,
2024-11-02 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,11月01日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-01 22:15,支出,-53.90 ,饮食,,qyx小荷包,日常账本,53.9,,,"第三食堂, 24.11阿那亚, 周期生活",,,,,阿那亚安澜酒店,,,,,,,
2024-11-01 17:54,支出,-35.00 ,交通,🚗,qyx小荷包,日常账本,35,,,"24.11阿那亚, 波动safar, 消费",,,,,,,,,,,,
2024-11-01 16:21,支出,"-1,266.70 ",购物,电子产品,建设银行,日常账本,19,,,"sony, wf1000xm5, 消费",,,,,,,,,,,,
2024-11-01 13:29,支出,-25.89 ,购物,电子产品,建设银行,日常账本,,,,"手柄, 消费",,,,,江苏省徐州市贾汪区X303(贾柳线),,,,,,,
2024-11-01 11:05,支出,-23.18 ,交通,🚗,建设银行,日常账本,,,,"24.11阿那亚, 波动safar, 消费",,,,,江苏省南京市雨花台区六朝路,,,,,,,
2024-11-01 09:56,支出,-6.99 ,饮食,饮料零食,建设银行,日常账本,,,*2,"香飘飘, 原叶现泡, 消费",,,,,江苏省南京市秦淮区御道街25号,,,,,,,
2024-11-01 09:53,支出,-1.60 ,交通,🚍,,日常账本,,,刷卡,周期生活,,,,,江苏省南京市秦淮区御道街40号,,,,,,,
2024-11-01 09:46,支出,-21.78 ,饮食,,建设银行,日常账本,,,,"麦当劳, 周期生活",,,,,江苏省南京市秦淮区博远路,,,,,,,
2024-11-01 09:08,支出,-0.66 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-01 09:08,支出,-19.04 ,生活,话费网费,,日常账本,,,,"话费, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-11-01 00:00,收入,0.03 ,收入,副业,余额宝,日常账本,,,10月31日支付宝收益发放,,,,,,,,不计入收支,,,,,
2024-11-01 00:00,支出,-5.75 ,生活,话费网费,180电话卡,日常账本,,,,"话费, 周期生活",,,,,江苏省南京市秦淮区李府街6号,,,,,,,
2024-10-31 21:18,支出,-21.91 ,购物,日用品,,日常账本,,,【3/，*7】,"一次性内裤, kkv, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
